"ligand","receptor","pathway_name","annotation","evidence","ligand_receptor"
"PYY","NPY4R","NPY","Secreted Signaling","KEGG: hsa04080","PYY_NPY4R"
"PYY","NPY5R","NPY","Secreted Signaling","KEGG: hsa04080","PYY_NPY5R"
"PYY","NPY6R","NPY","Secreted Signaling","KEGG: hsa04080","PYY_NPY6R"
"PYY","GPR83","NPY","Secreted Signaling","KEGG: hsa04080","PYY_GPR83"
"NPB","NPBWR1","NPW-B","Secreted Signaling","KEGG: hsa04080","NPB_NPBWR1"
"NPW","NPBWR1","NPW-B","Secreted Signaling","KEGG: hsa04080","NPW_NPBWR1"
"NTS","NTSR1","NTS","Secreted Signaling","KEGG: hsa04080","NTS_NTSR1"
"NTS","NTSR2","NTS","Secreted Signaling","KEGG: hsa04080","NTS_NTSR2"
"PDYN","OPRD1","OPIOID","Secreted Signaling","KEGG: hsa04080","PDYN_OPRD1"
"PDYN","OPRK1","OPIOID","Secreted Signaling","KEGG: hsa04080","PDYN_OPRK1"
"PDYN","OPRL1","OPIOID","Secreted Signaling","KEGG: hsa04080","PDYN_OPRL1"
"PDYN","OPRM1","OPIOID","Secreted Signaling","KEGG: hsa04080","PDYN_OPRM1"
"PENK","OPRD1","OPIOID","Secreted Signaling","KEGG: hsa04080","PENK_OPRD1"
"PENK","OPRK1","OPIOID","Secreted Signaling","KEGG: hsa04080","PENK_OPRK1"
"PENK","OPRL1","OPIOID","Secreted Signaling","KEGG: hsa04080","PENK_OPRL1"
"PENK","OPRM1","OPIOID","Secreted Signaling","KEGG: hsa04080","PENK_OPRM1"
"POMC","OPRD1","OPIOID","Secreted Signaling","KEGG: hsa04080","POMC_OPRD1"
"POMC","OPRK1","OPIOID","Secreted Signaling","KEGG: hsa04080","POMC_OPRK1"
"POMC","OPRL1","OPIOID","Secreted Signaling","KEGG: hsa04080","POMC_OPRL1"
"POMC","OPRM1","OPIOID","Secreted Signaling","KEGG: hsa04080","POMC_OPRM1"
"HCRT","HCRTR1","HCRT","Secreted Signaling","KEGG: hsa04080","HCRT_HCRTR1"
"HCRT","HCRTR2","HCRT","Secreted Signaling","KEGG: hsa04080","HCRT_HCRTR2"
"OXT","OXTR","OXT","Secreted Signaling","KEGG: hsa04080","OXT_OXTR"
"SST","SSTR1","SOMATOSTATIN","Secreted Signaling","KEGG: hsa04080","SST_SSTR1"
"SST","SSTR2","SOMATOSTATIN","Secreted Signaling","KEGG: hsa04080","SST_SSTR2"
"SST","SSTR3","SOMATOSTATIN","Secreted Signaling","KEGG: hsa04080","SST_SSTR3"
"SST","SSTR4","SOMATOSTATIN","Secreted Signaling","KEGG: hsa04080","SST_SSTR4"
"SST","SSTR5","SOMATOSTATIN","Secreted Signaling","KEGG: hsa04080","SST_SSTR5"
"CORT","SSTR1","SOMATOSTATIN","Secreted Signaling","KEGG: hsa04080","CORT_SSTR1"
"CORT","SSTR2","SOMATOSTATIN","Secreted Signaling","KEGG: hsa04080","CORT_SSTR2"
"CORT","SSTR3","SOMATOSTATIN","Secreted Signaling","KEGG: hsa04080","CORT_SSTR3"
"CORT","SSTR4","SOMATOSTATIN","Secreted Signaling","KEGG: hsa04080","CORT_SSTR4"
"CORT","SSTR5","SOMATOSTATIN","Secreted Signaling","KEGG: hsa04080","CORT_SSTR5"
"TAC1","TACR1","TAC","Secreted Signaling","KEGG: hsa04080","TAC1_TACR1"
"TAC4","TACR1","TAC","Secreted Signaling","KEGG: hsa04080","TAC4_TACR1"
"TAC1","TACR2","TAC","Secreted Signaling","KEGG: hsa04080","TAC1_TACR2"
"TAC3","TACR3","TAC","Secreted Signaling","KEGG: hsa04080","TAC3_TACR3"
"UTS2","UTS2R","UTS2","Secreted Signaling","KEGG: hsa04080","UTS2_UTS2R"
"AVP","AVPR2","AVP","Secreted Signaling","KEGG: hsa04080","AVP_AVPR2"
"AVP","AVPR1A","AVP","Secreted Signaling","KEGG: hsa04080","AVP_AVPR1A"
"AVP","AVPR1B","AVP","Secreted Signaling","KEGG: hsa04080","AVP_AVPR1B"
"PRLH","PRLHR","PRLH","Secreted Signaling","KEGG: hsa04080","PRLH_PRLHR"
"PRSS3","F2R","PARs","Secreted Signaling","KEGG: hsa04080","PRSS3_F2R"
"CTSG","F2R","PARs","Secreted Signaling","KEGG: hsa04080","CTSG_F2R"
"F2","F2R","PARs","Secreted Signaling","KEGG: hsa04080","F2_F2R"
"PLG","F2R","PARs","Secreted Signaling","KEGG: hsa04080","PLG_F2R"
"GZMA","F2R","PARs","Secreted Signaling","KEGG: hsa04080","GZMA_F2R"
"PRSS2","F2R","PARs","Secreted Signaling","KEGG: hsa04080","PRSS2_F2R"
"PRSS1","F2R","PARs","Secreted Signaling","KEGG: hsa04080","PRSS1_F2R"
"PRSS3","F2RL1","PARs","Secreted Signaling","KEGG: hsa04080","PRSS3_F2RL1"
"CTSG","F2RL1","PARs","Secreted Signaling","KEGG: hsa04080","CTSG_F2RL1"
"F2","F2RL1","PARs","Secreted Signaling","KEGG: hsa04080","F2_F2RL1"
"PLG","F2RL1","PARs","Secreted Signaling","KEGG: hsa04080","PLG_F2RL1"
"GZMA","F2RL1","PARs","Secreted Signaling","KEGG: hsa04080","GZMA_F2RL1"
"PRSS2","F2RL1","PARs","Secreted Signaling","KEGG: hsa04080","PRSS2_F2RL1"
"PRSS1","F2RL1","PARs","Secreted Signaling","KEGG: hsa04080","PRSS1_F2RL1"
"PRSS3","F2RL2","PARs","Secreted Signaling","KEGG: hsa04080","PRSS3_F2RL2"
"CTSG","F2RL2","PARs","Secreted Signaling","KEGG: hsa04080","CTSG_F2RL2"
"F2","F2RL2","PARs","Secreted Signaling","KEGG: hsa04080","F2_F2RL2"
"PLG","F2RL2","PARs","Secreted Signaling","KEGG: hsa04080","PLG_F2RL2"
"GZMA","F2RL2","PARs","Secreted Signaling","KEGG: hsa04080","GZMA_F2RL2"
"PRSS2","F2RL2","PARs","Secreted Signaling","KEGG: hsa04080","PRSS2_F2RL2"
"PRSS1","F2RL2","PARs","Secreted Signaling","KEGG: hsa04080","PRSS1_F2RL2"
"PRSS3","F2RL3","PARs","Secreted Signaling","KEGG: hsa04080","PRSS3_F2RL3"
"CTSG","F2RL3","PARs","Secreted Signaling","KEGG: hsa04080","CTSG_F2RL3"
"F2","F2RL3","PARs","Secreted Signaling","KEGG: hsa04080","F2_F2RL3"
"GZMA","F2RL3","PARs","Secreted Signaling","KEGG: hsa04080","GZMA_F2RL3"
"PLG","F2RL3","PARs","Secreted Signaling","KEGG: hsa04080","PLG_F2RL3"
"PRSS2","F2RL3","PARs","Secreted Signaling","KEGG: hsa04080","PRSS2_F2RL3"
"PRSS1","F2RL3","PARs","Secreted Signaling","KEGG: hsa04080","PRSS1_F2RL3"
"PRSS3","PARD3","PARs","Secreted Signaling","KEGG: hsa04080","PRSS3_PARD3"
"CTSG","PARD3","PARs","Secreted Signaling","KEGG: hsa04080","CTSG_PARD3"
"F2","PARD3","PARs","Secreted Signaling","KEGG: hsa04080","F2_PARD3"
"GZMA","PARD3","PARs","Secreted Signaling","KEGG: hsa04080","GZMA_PARD3"
"PLG","PARD3","PARs","Secreted Signaling","KEGG: hsa04080","PLG_PARD3"
"PRSS2","PARD3","PARs","Secreted Signaling","KEGG: hsa04080","PRSS2_PARD3"
"PRSS1","PARD3","PARs","Secreted Signaling","KEGG: hsa04080","PRSS1_PARD3"
"PMCH","MCHR1","PMCH","Secreted Signaling","KEGG: hsa04080","PMCH_MCHR1"
"PROK1","PROKR2","PROK","Secreted Signaling","PMID: 24496457","PROK1_PROKR2"
"PROK1","PROKR1","PROK","Secreted Signaling","PMID: 24496457","PROK1_PROKR1"
"PROK2","PROKR1","PROK","Secreted Signaling","PMID: 24496457","PROK2_PROKR1"
"PROK2","PROKR2","PROK","Secreted Signaling","PMID: 24496457","PROK2_PROKR2"
"ADCYAP1","ADCYAP1R1","PACAP","Secreted Signaling","PMID: 21350482","ADCYAP1_ADCYAP1R1"
"VIP","VIPR1","VIP","Secreted Signaling","PMID: 10655512","VIP_VIPR1"
"VIP","VIPR2","VIP","Secreted Signaling","KEGG: hsa04080","VIP_VIPR2"
"NPPA","NPR1","NPR1","Secreted Signaling","KEGG: hsa04080; PMID: 29934640","NPPA_NPR1"
"NPPB","NPR1","NPR1","Secreted Signaling","KEGG: hsa04080; PMID: 29934641","NPPB_NPR1"
"NPPC","NPR2","NPR2","Secreted Signaling","KEGG: hsa04080; PMID: 29934642","NPPC_NPR2"
"KITLG","KIT","KIT","Secreted Signaling","KEGG: hsa04080","KITLG_KIT"
"GCG","GIPR","GIPR","Secreted Signaling","KEGG: hsa04080","GCG_GIPR"
"GIP","GIPR","GIPR","Secreted Signaling","KEGG: hsa04080","GIP_GIPR"
"FSHB","FSHR","FSH","Secreted Signaling","KEGG: hsa04080","FSHB_FSHR"
"CGA","FSHR","FSH","Secreted Signaling","KEGG: hsa04080","CGA_FSHR"
"LHB","LHCGR","LHB","Secreted Signaling","KEGG: hsa04080","LHB_LHCGR"
"CGA","LHCGR","LHB","Secreted Signaling","KEGG: hsa04080","CGA_LHCGR"
"TSHB","TSHR","TSH","Secreted Signaling","KEGG: hsa04080","TSHB_TSHR"
"CGA","TSHR","TSH","Secreted Signaling","KEGG: hsa04080","CGA_TSHR"
"BDNF","NTRK2","NT","Secreted Signaling","PMID: 27908981","BDNF_NTRK2"
"NGF","NTRK1","NT","Secreted Signaling","PMID: 27908981","NGF_NTRK1"
"FLT3LG","FLT3","FLT3","Secreted Signaling","PMID: 25992210","FLT3LG_FLT3"
"HGF","MET","HGF","Secreted Signaling","PMID: 28475121","HGF_MET"
"KLK3","NTRK1","NT","Secreted Signaling","PMID: 27908981","KLK3_NTRK1"
"NTF3","NTRK1","NT","Secreted Signaling","PMID: 27908981","NTF3_NTRK1"
"NTF3","NTRK2","NT","Secreted Signaling","PMID: 27908981","NTF3_NTRK2"
"NTF3","NTRK3","NT","Secreted Signaling","PMID: 27908981","NTF3_NTRK3"
"NTF4","NTRK2","NT","Secreted Signaling","PMID: 27908981","NTF4_NTRK2"
"SEMA3A","NRP1_PLXNA1","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3A_NRP1_PLXNA1"
"SEMA3A","NRP1_PLXNA2","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3A_NRP1_PLXNA2"
"SEMA3A","NRP1_PLXNA3","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3A_NRP1_PLXNA3"
"SEMA3A","NRP1_PLXNA4","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3A_NRP1_PLXNA4"
"SEMA3B","NRP1_PLXNA1","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3B_NRP1_PLXNA1"
"SEMA3B","NRP1_PLXNA2","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3B_NRP1_PLXNA2"
"SEMA3B","NRP1_PLXNA3","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3B_NRP1_PLXNA3"
"SEMA3B","NRP1_PLXNA4","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3B_NRP1_PLXNA4"
"SEMA3C","NRP1_PLXNA1","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3C_NRP1_PLXNA1"
"SEMA3C","NRP1_PLXNA2","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3C_NRP1_PLXNA2"
"SEMA3C","NRP1_PLXNA3","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3C_NRP1_PLXNA3"
"SEMA3C","NRP1_PLXNA4","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3C_NRP1_PLXNA4"
"SEMA3D","NRP1_PLXNA1","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3D_NRP1_PLXNA1"
"SEMA3D","NRP1_PLXNA2","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3D_NRP1_PLXNA2"
"SEMA3D","NRP1_PLXNA3","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3D_NRP1_PLXNA3"
"SEMA3D","NRP1_PLXNA4","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3D_NRP1_PLXNA4"
"SEMA3B","NRP2_PLXNA1","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3B_NRP2_PLXNA1"
"SEMA3B","NRP2_PLXNA2","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3B_NRP2_PLXNA2"
"SEMA3B","NRP2_PLXNA3","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3B_NRP2_PLXNA3"
"SEMA3B","NRP2_PLXNA4","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3B_NRP2_PLXNA4"
"SEMA3C","NRP2_PLXNA1","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3C_NRP2_PLXNA1"
"SEMA3C","NRP2_PLXNA2","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3C_NRP2_PLXNA2"
"SEMA3C","NRP2_PLXNA3","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3C_NRP2_PLXNA3"
"SEMA3C","NRP2_PLXNA4","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3C_NRP2_PLXNA4"
"SEMA3D","NRP2_PLXNA1","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3D_NRP2_PLXNA1"
"SEMA3D","NRP2_PLXNA2","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3D_NRP2_PLXNA2"
"SEMA3D","NRP2_PLXNA3","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3D_NRP2_PLXNA3"
"SEMA3D","NRP2_PLXNA4","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3D_NRP2_PLXNA4"
"SEMA3F","NRP2_PLXNA1","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3F_NRP2_PLXNA1"
"SEMA3F","NRP2_PLXNA2","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3F_NRP2_PLXNA2"
"SEMA3F","NRP2_PLXNA3","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3F_NRP2_PLXNA3"
"SEMA3F","NRP2_PLXNA4","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3F_NRP2_PLXNA4"
"SEMA3G","NRP2_PLXNA1","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3G_NRP2_PLXNA1"
"SEMA3G","NRP2_PLXNA2","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3G_NRP2_PLXNA2"
"SEMA3G","NRP2_PLXNA3","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3G_NRP2_PLXNA3"
"SEMA3G","NRP2_PLXNA4","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3G_NRP2_PLXNA4"
"SEMA3C","NRP1_NRP2","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3C_NRP1_NRP2"
"SEMA3C","PLXND1","SEMA3","Secreted Signaling","PMID: 27533782","SEMA3C_PLXND1"
"SEMA3E","PLXND1","SEMA3","Secreted Signaling","PMID: 22325954","SEMA3E_PLXND1"
"ADM","CALCR","CALCR","Secreted Signaling","KEGG: hsa04080","ADM_CALCR"
"ADM","CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080","ADM_CALCRL"
"AGT","MAS1","AGT","Secreted Signaling","KEGG: hsa04080","AGT_MAS1"
"ANXA1","FPR2","ANNEXIN","Secreted Signaling","PMID: 23230437","ANXA1_FPR2"
"ANXA1","FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","ANXA1_FPR1"
"APELA","APLNR","APJ","Secreted Signaling","PMID: 25995451","APELA_APLNR"
"CALCA","CALCR","CALCR","Secreted Signaling","KEGG: hsa04080","CALCA_CALCR"
"CALCA","CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080","CALCA_CALCRL"
"CALCB","CALCR","CALCR","Secreted Signaling","KEGG: hsa04080","CALCB_CALCR"
"CALCB","CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080","CALCB_CALCRL"
"CRH","CRHR1","CRH","Secreted Signaling","KEGG: hsa04080","CRH_CRHR1"
"CRH","CRHR2","CRH","Secreted Signaling","KEGG: hsa04080","CRH_CRHR2"
"ENHO","GPR19","ENHO","Secreted Signaling","PMID: 28476646","ENHO_GPR19"
"GAS6","AXL","GAS","Secreted Signaling","PMID: 27801848","GAS6_AXL"
"GAS6","MERTK","GAS","Secreted Signaling","PMID: 27801848","GAS6_MERTK"
"GAS6","TYRO3","GAS","Secreted Signaling","PMID: 27801848","GAS6_TYRO3"
"GCG","GCGR","GCG","Secreted Signaling","KEGG: hsa04080","GCG_GCGR"
"GCG","GLP1R","GCG","Secreted Signaling","KEGG: hsa04080","GCG_GLP1R"
"GCG","GLP2R","GCG","Secreted Signaling","KEGG: hsa04080","GCG_GLP2R"
"GH1","GHR","GH","Secreted Signaling","PMID: 10551877","GH1_GHR"
"GH1","PRLR","GH","Secreted Signaling","PMID: 23192981","GH1_PRLR"
"GHRH","VIPR1","GHRH","Secreted Signaling","PMID: 10655511","GHRH_VIPR1"
"GHRH","VIPR2","GHRH","Secreted Signaling","PMID: 10655511","GHRH_VIPR2"
"GHRH","GHSR","GHRH","Secreted Signaling","PMID: 19088192","GHRH_GHSR"
"GHRH","GHRHR","GHRH","Secreted Signaling","PMID: 26917260","GHRH_GHRHR"
"GNRH1","GNRHR","GNRH","Secreted Signaling","PMID: 19640273","GNRH1_GNRHR"
"GRN","SORT1","GRN","Secreted Signaling","PMID: 29555433","GRN_SORT1"
"GUCA2A","GUCY2C","GUCA","Secreted Signaling","PMID: 22384056","GUCA2A_GUCY2C"
"GUCA2B","GUCY2C","GUCA","Secreted Signaling","PMID: 22384056","GUCA2B_GUCY2C"
"IAPP","CALCR","CALCR","Secreted Signaling","KEGG: hsa04080","IAPP_CALCR"
"IAPP","CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080","IAPP_CALCRL"
"INSL3","RXFP2","RLN","Secreted Signaling","KEGG: hsa04080","INSL3_RXFP2"
"INSL3","RXFP1","RLN","Secreted Signaling","KEGG: hsa04080","INSL3_RXFP1"
"INSL3","RXFP4","RLN","Secreted Signaling","KEGG: hsa04080","INSL3_RXFP4"
"INSL3","RXFP3","RLN","Secreted Signaling","KEGG: hsa04080","INSL3_RXFP3"
"INSL5","RXFP4","RLN","Secreted Signaling","KEGG: hsa04080","INSL5_RXFP4"
"INSL5","RXFP3","RLN","Secreted Signaling","KEGG: hsa04080","INSL5_RXFP3"
"INSL5","RXFP2","RLN","Secreted Signaling","KEGG: hsa04080","INSL5_RXFP2"
"INSL5","RXFP1","RLN","Secreted Signaling","KEGG: hsa04080","INSL5_RXFP1"
"LEP","LEPR","LEP","Secreted Signaling","KEGG: hsa04080","LEP_LEPR"
"LGALS9","PTPRC","GALECTIN","Secreted Signaling","PMID: 30120235","LGALS9_PTPRC"
"NPS","NPSR1","NPS","Secreted Signaling","PMID: 19732772","NPS_NPSR1"
"NPVF","NPFFR1","NPVF","Secreted Signaling","PMID: 29106375","NPVF_NPFFR1"
"NPVF","NPFFR2","NPVF","Secreted Signaling","PMID: 29106375","NPVF_NPFFR2"
"OSTN","NPR3","OSTN","Secreted Signaling","PMID: 29326144","OSTN_NPR3"
"PMCH","MERTK","PMCH","Secreted Signaling","PMID: 30501104","PMCH_MERTK"
"PROS1","AXL","PROS","Secreted Signaling","PMID: 29531161","PROS1_AXL"
"PROS1","TYRO3","PROS","Secreted Signaling","PMID: 30501104","PROS1_TYRO3"
"PSAP","GPR37L1","PSAP","Secreted Signaling","PMID: 23690594","PSAP_GPR37L1"
"PSAP","GPR37","PSAP","Secreted Signaling","PMID: 23690594","PSAP_GPR37"
"PTH","PTH1R","PTH","Secreted Signaling","KEGG: hsa04080","PTH_PTH1R"
"PTH","PTH2R","PTH","Secreted Signaling","KEGG: hsa04080","PTH_PTH2R"
"PTH2","PTH1R","PTH","Secreted Signaling","KEGG: hsa04080","PTH2_PTH1R"
"PTH2","PTH2R","PTH","Secreted Signaling","KEGG: hsa04080","PTH2_PTH2R"
"PTHLH","PTH1R","PTH","Secreted Signaling","PMID: 29577935","PTHLH_PTH1R"
"QRFP","QRFPR","QRFP","Secreted Signaling","PMID: 25386115","QRFP_QRFPR"
"RARRES2","GPR1","CHEMERIN","Secreted Signaling","PMID: 24671882","RARRES2_GPR1"
"RARRES2","CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882","RARRES2_CMKLR1"
"RLN1","RXFP2","RLN","Secreted Signaling","KEGG: hsa04080","RLN1_RXFP2"
"RLN1","RXFP1","RLN","Secreted Signaling","KEGG: hsa04080","RLN1_RXFP1"
"RLN1","RXFP3","RLN","Secreted Signaling","KEGG: hsa04080","RLN1_RXFP3"
"RLN1","RXFP4","RLN","Secreted Signaling","KEGG: hsa04080","RLN1_RXFP4"
"RLN3","RXFP3","RLN","Secreted Signaling","KEGG: hsa04080","RLN3_RXFP3"
"RLN3","RXFP1","RLN","Secreted Signaling","KEGG: hsa04080","RLN3_RXFP1"
"RLN3","RXFP4","RLN","Secreted Signaling","KEGG: hsa04080","RLN3_RXFP4"
"RLN3","RXFP2","RLN","Secreted Signaling","KEGG: hsa04080","RLN3_RXFP2"
"SAA1","FPR2","SAA","Secreted Signaling","PMID: 22610094","SAA1_FPR2"
"SCGB3A2","MARCO","UGRP1","Secreted Signaling","PMID: 12847263","SCGB3A2_MARCO"
"SCT","SCTR","SCT","Secreted Signaling","KEGG: hsa04080","SCT_SCTR"
"SLURP1","CHRNB1","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNB1"
"SLURP1","CHRNB2","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNB2"
"SLURP1","CHRNB3","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNB3"
"SLURP1","CHRNB4","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNB4"
"SLURP1","CHRNA1","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNA1"
"SLURP1","CHRNA2","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNA2"
"SLURP1","CHRNA3","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNA3"
"SLURP1","CHRNA4","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNA4"
"SLURP1","CHRNA5","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNA5"
"SLURP1","CHRNA6","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNA6"
"SLURP1","CHRNA9","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNA9"
"SLURP1","CHRNA10","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNA10"
"SLURP1","CHRND","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRND"
"SLURP1","CHRNE","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNE"
"SLURP1","CHRNG","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP1_CHRNG"
"SLURP1","CHRNA7","SLURP","Secreted Signaling","KEGG: hsa04080; PMID: 29545933;","SLURP1_CHRNA7"
"SLURP2","CHRNB1","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNB1"
"SLURP2","CHRNB2","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNB2"
"SLURP2","CHRNB3","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNB3"
"SLURP2","CHRNB4","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNB4"
"SLURP2","CHRNA1","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNA1"
"SLURP2","CHRNA2","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNA2"
"SLURP2","CHRNA3","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNA3"
"SLURP2","CHRNA4","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNA4"
"SLURP2","CHRNA5","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNA5"
"SLURP2","CHRNA6","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNA6"
"SLURP2","CHRNA7","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNA7"
"SLURP2","CHRNA9","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNA9"
"SLURP2","CHRNA10","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNA10"
"SLURP2","CHRND","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRND"
"SLURP2","CHRNE","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNE"
"SLURP2","CHRNG","SLURP","Secreted Signaling","KEGG: hsa04080","SLURP2_CHRNG"
"BTLA","TNFRSF14","BTLA","Secreted Signaling","PMID: 21941365","BTLA_TNFRSF14"
"TRH","TRHR","TRH","Secreted Signaling","KEGG: hsa04080","TRH_TRHR"
"UCN","CRHR1","UCN","Secreted Signaling","KEGG: hsa04080","UCN_CRHR1"
"UCN","CRHR2","UCN","Secreted Signaling","KEGG: hsa04080","UCN_CRHR2"
"UCN2","CRHR1","UCN","Secreted Signaling","KEGG: hsa04080","UCN2_CRHR1"
"UCN2","CRHR2","UCN","Secreted Signaling","KEGG: hsa04080","UCN2_CRHR2"
"UCN3","CRHR1","UCN","Secreted Signaling","KEGG: hsa04080","UCN3_CRHR1"
"UCN3","CRHR2","UCN","Secreted Signaling","KEGG: hsa04080","UCN3_CRHR2"
"UTS2B","UTS2R","UROTENSIN","Secreted Signaling","PMID: 31556942","UTS2B_UTS2R"
"UTS2B","SSTR5","UROTENSIN","Secreted Signaling","PMID: 31556942","UTS2B_SSTR5"
"BAG6","NCR3","BAG","Secreted Signaling","PMID: 30021652","BAG6_NCR3"
"LGALS9","HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565","LGALS9_HAVCR2"
"LGALS9","CD44","GALECTIN","Secreted Signaling","PMID: 25065622","LGALS9_CD44"
"COL1A1","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL1A1_ITGA1_ITGB1"
"COL1A2","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL1A2_ITGA1_ITGB1"
"COL2A1","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL2A1_ITGA1_ITGB1"
"COL4A1","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL4A1_ITGA1_ITGB1"
"COL4A2","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL4A2_ITGA1_ITGB1"
"COL4A3","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL4A3_ITGA1_ITGB1"
"COL4A4","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL4A4_ITGA1_ITGB1"
"COL4A5","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL4A5_ITGA1_ITGB1"
"COL4A6","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL4A6_ITGA1_ITGB1"
"COL6A1","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL6A1_ITGA1_ITGB1"
"COL6A2","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL6A2_ITGA1_ITGB1"
"COL6A3","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL6A3_ITGA1_ITGB1"
"COL6A5","ITGA1_ITGB1","COLLAGEN","ECM-Receptor","KEGG: hsa04512","COL6A5_ITGA1_ITGB1"
