source,target,ligand,receptor,ligand_expression,receptor_expression,communication_score,attn_score,p_value,pathway_name,annotation,evidence
MES-like,Astrocyte,CX3CL1,CX3CR1,0.5600980520248413,0.8109024167060852,0.8122023344039917,0.04957141902027183,0.0,CX3C,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,XCL1,XCR1,0.0,0.01543163601309061,0.8122023344039917,0.04957141902027183,0.0,XCR,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,XCL2,XCR1,0.8115743398666382,0.01543163601309061,0.8122023344039917,0.04957141902027183,0.0,XCR,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,IL4,IL4R,0.014532516710460186,0.0,0.8122023344039917,0.04957141902027183,0.0,IL4,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,IL1A,IL1R2,0.24700753390789032,0.38400042057037354,0.8122023344039917,0.04957141902027183,0.0,IL1,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,IL1B,IL1R2,0.026724923402071,0.38400042057037354,0.8122023344039917,0.04957141902027183,0.0,IL1,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,IL17B,IL17RB,0.21180659532546997,0.017560655251145363,0.8122023344039917,0.04957141902027183,0.0,IL17,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,IL34,CSF1R,0.0,0.1134556382894516,0.8122023344039917,0.04957141902027183,0.0,CSF,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,CSF1,CSF1R,0.2065274715423584,0.1134556382894516,0.8122023344039917,0.04957141902027183,0.0,CSF,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,IL16,CD4,0.02409745566546917,0.008468888700008392,0.8122023344039917,0.04957141902027183,0.0,IL16,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,EPO,EPOR,0.031340599060058594,0.014638236723840237,0.8122023344039917,0.04957141902027183,0.0,EPO,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,GH1,GHR,0.005241681355983019,0.0020990874618291855,0.8122023344039917,0.04957141902027183,0.0,GH,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,CSF3,CSF3R,0.31923532485961914,0.05864211171865463,0.8122023344039917,0.04957141902027183,0.0,CSF3,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNF,TNFRSF1A,0.0,0.3376523554325104,0.8122023344039917,0.04957141902027183,0.0,TNF,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNF,TNFRSF1B,0.0,0.2992083728313446,0.8122023344039917,0.04957141902027183,0.0,TNF,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,LTA,TNFRSF1A,0.17022939026355743,0.3376523554325104,0.8122023344039917,0.04957141902027183,0.0,LT,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,LTA,TNFRSF1B,0.17022939026355743,0.2992083728313446,0.8122023344039917,0.04957141902027183,0.0,LT,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,LTA,TNFRSF14,0.17022939026355743,0.04318179562687874,0.8122023344039917,0.04957141902027183,0.0,LT,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF14,LTBR,0.16608628630638123,0.0,0.8122023344039917,0.04957141902027183,0.0,LIGHT,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF14,TNFRSF14,0.16608628630638123,0.04318179562687874,0.8122023344039917,0.04957141902027183,0.0,LIGHT,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF15,TNFRSF25,0.013516601175069809,0.13153217732906342,0.8122023344039917,0.04957141902027183,0.0,VEGI,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF10,TNFRSF10A,0.10749911516904831,0.11259213089942932,0.8122023344039917,0.04957141902027183,0.0,TRAIL,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,NGF,NGFR,0.0,0.013245307840406895,0.8122023344039917,0.04957141902027183,0.0,NGF,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,KLK3,NGFR,0.28874027729034424,0.013245307840406895,0.8122023344039917,0.04957141902027183,0.0,NGF,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF11,TNFRSF11A,0.22311878204345703,0.0,0.8122023344039917,0.04957141902027183,0.0,RANKL,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF11,TNFRSF11B,0.22311878204345703,0.0021959091536700726,0.8122023344039917,0.04957141902027183,0.0,RANKL,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF12,TNFRSF12A,1.0104601383209229,0.1930590271949768,0.8122023344039917,0.04957141902027183,0.0,TWEAK,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,CD70,CD27,0.1278170347213745,0.034114938229322433,0.8122023344039917,0.04957141902027183,0.0,CD70,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF8,TNFRSF8,0.02404729649424553,0.0,0.8122023344039917,0.04957141902027183,0.0,CD30,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF9,TNFRSF9,0.07140522450208664,0.0,0.8122023344039917,0.04957141902027183,0.0,CD137,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF4,TNFRSF4,0.3174618184566498,1.0036461353302002,0.8122023344039917,0.04957141902027183,0.0,OX40,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF18,TNFRSF18,0.0,0.07263847440481186,0.8122023344039917,0.04957141902027183,0.0,GITRL,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF13,TNFRSF17,0.11312317848205566,0.10358810424804688,0.8122023344039917,0.04957141902027183,0.0,APRIL,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,TNFSF13B,TNFRSF17,0.00513185141608119,0.10358810424804688,0.8122023344039917,0.04957141902027183,0.0,BAFF,Secreted Signaling,KEGG: hsa04060
MES-like,Astrocyte,SPP1,CD44,0.06876946985721588,0.10509512573480606,0.8122023344039917,0.04957141902027183,0.0,SPP1,Secreted Signaling,PMID: 21907263
MES-like,Astrocyte,RETN,TLR4,0.0,0.02654423750936985,0.8122023344039917,0.04957141902027183,0.0,RESISTIN,Secreted Signaling,PMID: 30809105
MES-like,Astrocyte,RETN,CAP1,0.0,0.09884030371904373,0.8122023344039917,0.04957141902027183,0.0,RESISTIN,Secreted Signaling,PMID: 30809105
MES-like,Astrocyte,NAMPT,INSR,0.16726183891296387,0.040462419390678406,0.8122023344039917,0.04957141902027183,0.0,VISFATIN,Secreted Signaling,PMID: 28490838
MES-like,Astrocyte,ANGPTL2,TLR4,0.024459704756736755,0.02654423750936985,0.8122023344039917,0.04957141902027183,0.0,ANGPTL,Secreted Signaling,PMID: 24478758
MES-like,Astrocyte,ANGPTL2,LILRB3,0.024459704756736755,0.0035573553759604692,0.8122023344039917,0.04957141902027183,0.0,ANGPTL,Secreted Signaling,PMID: 24478758
MES-like,Astrocyte,ANGPTL1,LILRB3,0.09099744260311127,0.0035573553759604692,0.8122023344039917,0.04957141902027183,0.0,ANGPTL,Secreted Signaling,PMID: 24478758
MES-like,Astrocyte,ANGPTL4,CDH5,0.14864522218704224,0.3625507354736328,0.8122023344039917,0.04957141902027183,0.0,ANGPTL,Secreted Signaling,PMID: 30049845
MES-like,Astrocyte,ANGPTL4,CDH11,0.14864522218704224,0.2018233984708786,0.8122023344039917,0.04957141902027183,0.0,ANGPTL,Secreted Signaling,PMID: 30049845
MES-like,Astrocyte,ANGPTL4,SDC1,0.14864522218704224,0.16076168417930603,0.8122023344039917,0.04957141902027183,0.0,ANGPTL,Secreted Signaling,PMID: 29017031
MES-like,Astrocyte,ANGPTL4,SDC2,0.14864522218704224,0.08735758066177368,0.8122023344039917,0.04957141902027183,0.0,ANGPTL,Secreted Signaling,PMID: 29017031
MES-like,Astrocyte,ANGPTL4,SDC3,0.14864522218704224,0.9234140515327454,0.8122023344039917,0.04957141902027183,0.0,ANGPTL,Secreted Signaling,PMID: 29017031
MES-like,Astrocyte,ANGPTL4,SDC4,0.14864522218704224,0.13794268667697906,0.8122023344039917,0.04957141902027183,0.0,ANGPTL,Secreted Signaling,PMID: 29017031
MES-like,Astrocyte,ANGPT1,TEK,0.0,0.005747474730014801,0.8122023344039917,0.04957141902027183,0.0,ANGPT,Secreted Signaling,PMID: 20651738
MES-like,Astrocyte,ANGPT2,TEK,0.0,0.005747474730014801,0.8122023344039917,0.04957141902027183,0.0,ANGPT,Secreted Signaling,PMID: 20651738
MES-like,Astrocyte,MDK,SDC1,0.40767112374305725,0.16076168417930603,0.8122023344039917,0.04957141902027183,0.0,MK,Secreted Signaling,PMID: 28356350
MES-like,Astrocyte,MDK,SDC2,0.40767112374305725,0.08735758066177368,0.8122023344039917,0.04957141902027183,0.0,MK,Secreted Signaling,PMID: 28356350
MES-like,Astrocyte,MDK,SDC4,0.40767112374305725,0.13794268667697906,0.8122023344039917,0.04957141902027183,0.0,MK,Secreted Signaling,PMID: 28356350
MES-like,Astrocyte,MDK,PTPRZ1,0.40767112374305725,0.0015503985341638327,0.8122023344039917,0.04957141902027183,0.0,MK,Secreted Signaling,PMID: 28356350
MES-like,Astrocyte,MDK,LRP1,0.40767112374305725,0.1679578274488449,0.8122023344039917,0.04957141902027183,0.0,MK,Secreted Signaling,PMID: 28356350
MES-like,Astrocyte,MDK,NCL,0.40767112374305725,0.11383137851953506,0.8122023344039917,0.04957141902027183,0.0,MK,Secreted Signaling,PMID: 28356350
MES-like,Astrocyte,MDK,ALK,0.40767112374305725,0.0019111322471871972,0.8122023344039917,0.04957141902027183,0.0,MK,Secreted Signaling,PMID: 19459784
MES-like,Astrocyte,PTN,PTPRZ1,0.0650467500090599,0.0015503985341638327,0.8122023344039917,0.04957141902027183,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
MES-like,Astrocyte,PTN,SDC1,0.0650467500090599,0.16076168417930603,0.8122023344039917,0.04957141902027183,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
MES-like,Astrocyte,PTN,SDC2,0.0650467500090599,0.08735758066177368,0.8122023344039917,0.04957141902027183,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
MES-like,Astrocyte,PTN,SDC3,0.0650467500090599,0.9234140515327454,0.8122023344039917,0.04957141902027183,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
MES-like,Astrocyte,PTN,SDC4,0.0650467500090599,0.13794268667697906,0.8122023344039917,0.04957141902027183,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
MES-like,Astrocyte,PTN,NCL,0.0650467500090599,0.11383137851953506,0.8122023344039917,0.04957141902027183,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
MES-like,Astrocyte,PTN,ALK,0.0650467500090599,0.0019111322471871972,0.8122023344039917,0.04957141902027183,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
MES-like,Astrocyte,AGT,AGTR1,0.20209144055843353,0.37508872151374817,0.8122023344039917,0.04957141902027183,0.0,AGT,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,C3,C3AR1,0.0,0.5617011785507202,0.8122023344039917,0.04957141902027183,0.0,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,C3,CR2,0.0,0.0990925133228302,0.8122023344039917,0.04957141902027183,0.0,COMPLEMENT,Secreted Signaling,PMID: 16234578
MES-like,Astrocyte,C4A,C3AR1,0.0024207085371017456,0.5617011785507202,0.8122023344039917,0.04957141902027183,0.0,COMPLEMENT,Secreted Signaling,PMID: 16234578
MES-like,Astrocyte,C4A,CR2,0.0024207085371017456,0.0990925133228302,0.8122023344039917,0.04957141902027183,0.0,COMPLEMENT,Secreted Signaling,PMID: 16234578
MES-like,Astrocyte,C5,C5AR1,0.15561603009700775,1.1049491167068481,0.8122023344039917,0.04957141902027183,0.0,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,CCK,CCKBR,0.07924492657184601,0.39339321851730347,0.8122023344039917,0.04957141902027183,0.0,CCK,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,EDN1,EDNRA,0.0,0.004763381090015173,0.8122023344039917,0.04957141902027183,0.0,EDN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,EDN2,EDNRA,0.08921277523040771,0.004763381090015173,0.8122023344039917,0.04957141902027183,0.0,EDN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,EDN3,EDNRA,0.7790195345878601,0.004763381090015173,0.8122023344039917,0.04957141902027183,0.0,EDN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,EDN1,EDNRB,0.0,0.08861812204122543,0.8122023344039917,0.04957141902027183,0.0,EDN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,EDN2,EDNRB,0.08921277523040771,0.08861812204122543,0.8122023344039917,0.04957141902027183,0.0,EDN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,EDN3,EDNRB,0.7790195345878601,0.08861812204122543,0.8122023344039917,0.04957141902027183,0.0,EDN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,GAL,GALR1,0.0,0.0017976630479097366,0.8122023344039917,0.04957141902027183,0.0,GALANIN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,GAL,GALR2,0.0,0.07747214287519455,0.8122023344039917,0.04957141902027183,0.0,GALANIN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,GALP,GALR1,0.22242601215839386,0.0017976630479097366,0.8122023344039917,0.04957141902027183,0.0,GALANIN,Secreted Signaling,PMID: 23233848
MES-like,Astrocyte,GALP,GALR2,0.22242601215839386,0.07747214287519455,0.8122023344039917,0.04957141902027183,0.0,GALANIN,Secreted Signaling,PMID: 23233848
MES-like,Astrocyte,KISS1,KISS1R,0.043370410799980164,0.006909326184540987,0.8122023344039917,0.04957141902027183,0.0,KISS1,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,POMC,MC1R,0.06091940775513649,0.33743011951446533,0.8122023344039917,0.04957141902027183,0.0,MELANOCORTIN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,POMC,MC5R,0.06091940775513649,0.10846158862113953,0.8122023344039917,0.04957141902027183,0.0,MELANOCORTIN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,NMU,NMUR1,0.08351291716098785,0.492125540971756,0.8122023344039917,0.04957141902027183,0.0,NMU,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,NMU,NMUR2,0.08351291716098785,0.0,0.8122023344039917,0.04957141902027183,0.0,NMU,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,NPFF,NPFFR1,0.045371219515800476,0.01813521236181259,0.8122023344039917,0.04957141902027183,0.0,NPFF,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,NPY,NPY2R,0.0,0.06093555688858032,0.8122023344039917,0.04957141902027183,0.0,NPY,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,NPY,GPR83,0.0,0.08128821104764938,0.8122023344039917,0.04957141902027183,0.0,NPY,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PPY,NPY1R,0.6716941595077515,0.0,0.8122023344039917,0.04957141902027183,0.0,NPY,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PPY,NPY2R,0.6716941595077515,0.06093555688858032,0.8122023344039917,0.04957141902027183,0.0,NPY,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PPY,GPR83,0.6716941595077515,0.08128821104764938,0.8122023344039917,0.04957141902027183,0.0,NPY,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PYY,NPY1R,0.36276644468307495,0.0,0.8122023344039917,0.04957141902027183,0.0,NPY,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PYY,NPY2R,0.36276644468307495,0.06093555688858032,0.8122023344039917,0.04957141902027183,0.0,NPY,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PYY,GPR83,0.36276644468307495,0.08128821104764938,0.8122023344039917,0.04957141902027183,0.0,NPY,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,NTS,NTSR1,0.0,0.09036319702863693,0.8122023344039917,0.04957141902027183,0.0,NTS,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,NTS,NTSR2,0.0,0.0017914085183292627,0.8122023344039917,0.04957141902027183,0.0,NTS,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PDYN,OPRD1,0.0,1.6564050912857056,0.8122023344039917,0.04957141902027183,0.0,OPIOID,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PDYN,OPRK1,0.0,0.20458705723285675,0.8122023344039917,0.04957141902027183,0.0,OPIOID,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PDYN,OPRM1,0.0,0.1344805359840393,0.8122023344039917,0.04957141902027183,0.0,OPIOID,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PENK,OPRD1,0.2113066464662552,1.6564050912857056,0.8122023344039917,0.04957141902027183,0.0,OPIOID,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PENK,OPRK1,0.2113066464662552,0.20458705723285675,0.8122023344039917,0.04957141902027183,0.0,OPIOID,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PENK,OPRL1,0.2113066464662552,0.0,0.8122023344039917,0.04957141902027183,0.0,OPIOID,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PENK,OPRM1,0.2113066464662552,0.1344805359840393,0.8122023344039917,0.04957141902027183,0.0,OPIOID,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,POMC,OPRD1,0.06091940775513649,1.6564050912857056,0.8122023344039917,0.04957141902027183,0.0,OPIOID,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,POMC,OPRK1,0.06091940775513649,0.20458705723285675,0.8122023344039917,0.04957141902027183,0.0,OPIOID,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,POMC,OPRL1,0.06091940775513649,0.0,0.8122023344039917,0.04957141902027183,0.0,OPIOID,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,POMC,OPRM1,0.06091940775513649,0.1344805359840393,0.8122023344039917,0.04957141902027183,0.0,OPIOID,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,HCRT,HCRTR1,0.018354179337620735,0.2524442970752716,0.8122023344039917,0.04957141902027183,0.0,HCRT,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,OXT,OXTR,0.0,0.5812405347824097,0.8122023344039917,0.04957141902027183,0.0,OXT,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,SST,SSTR1,0.14196936786174774,0.17413730919361115,0.8122023344039917,0.04957141902027183,0.0,SOMATOSTATIN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,SST,SSTR2,0.14196936786174774,1.002002239227295,0.8122023344039917,0.04957141902027183,0.0,SOMATOSTATIN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,CORT,SSTR1,0.0,0.17413730919361115,0.8122023344039917,0.04957141902027183,0.0,SOMATOSTATIN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,CORT,SSTR2,0.0,1.002002239227295,0.8122023344039917,0.04957141902027183,0.0,SOMATOSTATIN,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,TAC1,TACR1,0.7366710305213928,0.0369737446308136,0.8122023344039917,0.04957141902027183,0.0,TAC,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,TAC1,TACR2,0.7366710305213928,0.11352608352899551,0.8122023344039917,0.04957141902027183,0.0,TAC,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PRSS3,F2R,0.009894556365907192,0.19799448549747467,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,CTSG,F2R,0.0,0.19799448549747467,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,F2,F2R,0.1416412591934204,0.19799448549747467,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,GZMA,F2R,0.05394010245800018,0.19799448549747467,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PRSS2,F2R,0.0,0.19799448549747467,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PRSS3,F2RL1,0.009894556365907192,0.005615862552076578,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,CTSG,F2RL1,0.0,0.005615862552076578,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,F2,F2RL1,0.1416412591934204,0.005615862552076578,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,GZMA,F2RL1,0.05394010245800018,0.005615862552076578,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PRSS2,F2RL1,0.0,0.005615862552076578,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PRSS3,F2RL2,0.009894556365907192,0.11403320729732513,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,CTSG,F2RL2,0.0,0.11403320729732513,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,F2,F2RL2,0.1416412591934204,0.11403320729732513,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,GZMA,F2RL2,0.05394010245800018,0.11403320729732513,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PRSS2,F2RL2,0.0,0.11403320729732513,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PRSS3,F2RL3,0.009894556365907192,0.005396027117967606,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,CTSG,F2RL3,0.0,0.005396027117967606,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,F2,F2RL3,0.1416412591934204,0.005396027117967606,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,GZMA,F2RL3,0.05394010245800018,0.005396027117967606,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PRSS2,F2RL3,0.0,0.005396027117967606,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PRSS3,PARD3,0.009894556365907192,0.07191783934831619,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,CTSG,PARD3,0.0,0.07191783934831619,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,F2,PARD3,0.1416412591934204,0.07191783934831619,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,GZMA,PARD3,0.05394010245800018,0.07191783934831619,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,PRSS2,PARD3,0.0,0.07191783934831619,0.8122023344039917,0.04957141902027183,0.0,PARs,Secreted Signaling,KEGG: hsa04080
MES-like,Astrocyte,ADCYAP1,ADCYAP1R1,0.006103612948209047,0.10437154769897461,0.8122023344039917,0.04957141902027183,0.0,PACAP,Secreted Signaling,PMID: 21350482
MES-like,Astrocyte,VIP,VIPR1,0.060275599360466,0.11083067208528519,0.8122023344039917,0.04957141902027183,0.0,VIP,Secreted Signaling,PMID: 10655512
